計畫名稱,鑽孔編號,試驗編號,試驗中文名稱,試驗英文名稱,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體密度(t/m3),空隙比,D10(mm),D30(mm),D60(mm),統體單位重(t/m3),不擾動試體無圍壓縮強度(kg/cm2),不擾動試體破壞應變(%),不擾動試體初始含水量(%),不擾動試體最終含水量(%),重模試體無圍壓縮強度(kg/cm2),重模試體破壞應變(%),重模試體初始含水量(%),重模試體最終含水量(%),靈敏度,壓縮指數(Cc),再壓指數(Cr),預壓密壓力(kg/cm2),試體初始含水量(%),試體最終含水量(%),試體初始空隙比,試體最終空隙比,試體初始飽和度(%),試體最終飽和度(%),座標系統,孔口X座標,孔口Y座標,尖峰凝聚力(kg/cm2),尖峰內摩擦角(度),試體最終單位重(t/m3),細料(%),乾密度(t/m3),凝聚力(kg/cm2),內摩擦角(度),有效凝聚力(kg/cm2),有效內摩擦角(度),初始含水量(%),最終含水量(%),初始單位重(t/m3),初始飽和度(%),破壞時孔隙水壓參數A,壓密係數(10^-3cm2/s),不擾動試體初始單位重(t/m3),殘餘凝聚力(kg/cm2),殘餘內摩擦角(度),試體初始單位重(t/m3),最終單位重(t/m3),不擾動剪力強度(kg/cm2),重模剪力強度(kg/cm2),十字片直徑(mm),十字片長度(mm),乾單位重(t/m3),孔口Y座標.1,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
84年度次幹管及分支管地質鑽探工程第一標,03720051-841(137)_CH-19,S-6-1,土壤物理性質試驗,,S-6,9.15,9.6,ML,31.4,,,2.69,0,19,62,19,,0.89,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306885.7126,2771491.755,2.1,0.0
84年度次幹管及分支管地質鑽探工程第一標,03720051-841(137)_CH-19,S-7-1,土壤物理性質試驗,,S-7,10.05,10.5,ML,28.1,,,2.71,0,24,62,12,,0.85,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306885.7126,2771491.755,2.1,0.0
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-1,,Soil Total Unit Weight & Water Content,S-1,1.05,1.5,,31.0,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-2,,Soil Total Unit Weight & Water Content,S-2,2.55,3.0,,27.2,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-3,,Soil Total Unit Weight & Water C,S-3,4.05,4.5,CL-ML,35.5,24.1,4.9,2.73,0,4,74,22,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,T-1,,Soil Physical Properties Test,T-1,5.25,5.36,CL,34.8,28.3,9.6,2.7,0,4,72,24,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,UC-25,,UNCONFINED COMPRESSION TEST,T-1,5.25,5.36,,,,,,,,,,,,,,,,0.31,8.0,34.8,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-4,,Soil Total Unit Weight & Water Content,S-4,5.7,6.15,,31.2,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-5,,Soil Physical Properties Test,S-5,7.05,7.5,,28.1,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,T-2,,Soil Physical Properties Test,T-2,8.27,8.6,CL,32.0,30,12.7,2.74,0,21,55,24,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-6,,Soil Total Unit Weight & Water Content,S-6,8.75,9.2,,31.6,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-7,,Soil Total Unit Weight & Water Content,S-7,10.05,10.5,,31.5,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-8,,Soil Total Unit Weight & Water Content,S-8,12.05,12.5,,23.9,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-9,,Soil Total Unit Weight & Water Content,S-9,13.55,14.0,,33.1,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-10,,Soil Total Unit Weight & Water Content,S-10,15.05,15.5,,39.5,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,T-3-1,,Soil Physical Properties Test,T-3,16.3,16.5,CL,43.8,40.8,15.3,2.73,0,1,45,54,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-11,,Soil Total Unit Weight & Water Content,S-11,16.75,17.2,CL,39.5,39.8,20.3,2.68,0,1,51,48,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-12,,Soil Total Unit Weight & Water Content,S-12,18.05,18.5,,37.6,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-13,,Soil Total Unit Weight & Water Content,S-13,19.55,20.0,,33.2,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-14,,Soil Total Unit Weight & Water Content,S-14,21.05,21.5,,33.9,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-15,,Soil Total Unit Weight & Water C,S-15,22.55,23.0,,33.0,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-16,,Soil Total Unit Weight & Water Content,S-16,24.05,24.5,,32.0,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-17,,Soil Total Unit Weight & Water Content,S-17,25.55,26.0,,29.8,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,T-4,,Soil Physical Properties Test,T-4,27.11,27.22,CL,35.7,39.5,17.6,2.69,0,1,57,42,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-18,,Soil Total Unit Weight & Water Content,S-18,27.75,28.2,CL,31.2,31.6,8.9,2.72,0,1,62,37,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-19,,Soil Total Unit Weight & Water Content,S-19,29.05,29.5,,26.3,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-20,,Soil Total Unit Weight & Water C,S-20,30.55,31.0,,32.4,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-21,,Soil Total Unit Weight & Water Content,S-21,32.05,32.5,,32.6,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-22,,Soil Physical Properties Test,S-22,33.55,34.0,,28.7,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-23,,Soil Physical Properties Test,S-23,35.05,35.5,,29.2,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-24,,Soil Physical Properties Test,S-24,36.55,37.0,CL,39.1,39,15.2,2.7,0,1,58,41,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-25,,Soil Total Unit Weight & Water Content,S-25,38.05,38.5,,41.0,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-40,S-26,,Soil Physical Properties Test,S-26,39.55,40.0,,20.9,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306775.8128,2771133.256,0.55,5.85
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-1,,Soil Total Unit Weight & Water Content,S-1,1.05,1.5,CH,31.5,51.7,18.3,2.67,0,7,41,52,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-2,,Soil Total Unit Weight & Water Content,S-2,2.55,3.0,,29.1,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-3,,Soil Total Unit Weight & Water C,S-3,4.05,4.5,,30.7,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-4,,Soil Total Unit Weight & Water Content,S-4,5.55,6.0,,32.9,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-5,,Soil Physical Properties Test,S-5,7.05,7.5,SM,27.8,,,2.69,8,51,30,11,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-6,,Soil Total Unit Weight & Water Content,S-6,8.55,9.0,,34.7,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-7,,Soil Total Unit Weight & Water Content,S-7,10.05,10.5,,31.3,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-8,,Soil Total Unit Weight & Water Content,S-8,11.55,12.0,CL-ML,29.4,24.3,6.5,2.73,0,14,66,20,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-9,,Soil Total Unit Weight & Water Content,S-9,13.05,13.5,,34.5,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-10,,Soil Total Unit Weight & Water Content,S-10,14.55,15.0,,39.5,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-11,,Soil Total Unit Weight & Water Content,S-11,16.05,16.5,,44.1,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,T-1,,Soil Physical Properties Test,T-1,17.16,17.27,CL,43.9,38.9,14.6,2.7,0,1,51,48,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,UC-26,,UNCONFINED COMPRESSION TEST,T-1,17.16,17.27,,,,,,,,,,,,,,,,0.73,4.0,43.9,43.9,0.1,20.0,43.3,43.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-12,,Soil Total Unit Weight & Water Content,S-12,17.75,18.2,,39.9,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-13,,Soil Total Unit Weight & Water Content,S-13,19.05,19.5,CL,40.0,39.1,16.3,2.74,0,2,50,48,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-14,,Soil Total Unit Weight & Water Content,S-14,20.55,21.0,,36.1,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-15,,Soil Total Unit Weight & Water C,S-15,22.05,22.5,,32.8,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-16,,Soil Total Unit Weight & Water Content,S-16,23.55,24.0,,36.7,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-17,,Soil Total Unit Weight & Water Content,S-17,25.05,25.5,,30.1,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-18,,Soil Total Unit Weight & Water Content,S-18,26.55,27.0,,32.2,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-19,,Soil Total Unit Weight & Water Content,S-19,28.05,28.5,CL,33.3,30.9,8.8,2.73,0,2,54,44,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-20,,Soil Total Unit Weight & Water C,S-20,29.55,30.0,,28.4,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-21,,Soil Total Unit Weight & Water Content,S-21,31.05,31.5,,28.1,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-22,,Soil Physical Properties Test,S-22,32.55,33.0,,25.7,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-23,,Soil Physical Properties Test,S-23,34.05,34.5,,28.3,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-24,,Soil Physical Properties Test,S-24,35.55,36.0,CL,32.0,27.9,8.3,2.73,0,2,50,48,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-25,,Soil Total Unit Weight & Water Content,S-25,37.05,37.5,,24.3,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-26,,Soil Physical Properties Test,S-26,38.55,39.0,,25.2,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北市區鐵路地下化東延松山計畫地質調查,04138082SEP1_AH-41,S-27,,Soil Total Unit Weight & Water Content,S-27,40.05,40.5,,29.1,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306944.0123,2771209.256,0.61,5.79
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-1,1.05,1.5,CH,36.0,53,27,2.72,0,3,41,56,,0.95,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-2,2.55,3.0,CL,33.0,30,10,2.72,0,2,65,33,,0.86,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-3,4.05,4.5,CL,30.0,31,11,2.74,0,1,68,31,,0.92,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-4,5.55,6.0,CL,33.0,33,12,2.72,0,3,70,27,,0.94,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-5,7.05,7.5,CL,35.0,31,11,2.7,0,3,64,33,,0.91,,,,1.91,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-6,8.55,9.0,CL,33.0,27,8,2.71,0,7,74,19,,0.94,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-7,10.05,10.5,CL,35.0,36,14,2.74,0,1,63,36,,1.03,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-8,11.55,12.0,ML,29.0,33,9,2.71,0,5,80,15,,0.8,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-9,13.05,13.5,CL,34.0,32,9,2.74,0,0,73,27,,1.01,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-10,14.55,15.0,CL,33.0,33,12,2.73,0,1,68,31,,0.96,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-11,16.05,16.5,CL,42.0,43,21,2.73,0,0,57,43,,1.12,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-12,17.55,18.0,CL,37.0,39,18,2.72,0,2,58,40,,1.16,,,,1.72,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-13,19.05,19.5,CL,42.0,42,22,2.72,0,1,56,43,,1.15,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-14,20.55,21.0,CL,33.0,40,18,2.72,0,2,67,31,,0.92,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-15,22.05,22.5,CL,35.0,43,21,2.72,0,1,65,34,,0.84,,,,2.0,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-16,23.55,24.0,CL,33.0,35,14,2.71,0,1,61,38,,0.88,,,,1.92,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,S-17,25.05,25.5,CL,32.0,37,17,2.7,0,1,68,31,,0.79,,,,1.98,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306779.11,2771065.41,9.6,6.04
台北機廠基礎資料建置作業,76344791-J181003_BH-2,,,,T-1,25.8,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306779.11,2771065.41,,,,,,0.2,13.0,0.0,28.4,29.0,27.0,1.94,97.0,0.85,,,,,,,,,,,,,,,,,306779.11,2771065.41,9.6,6.04
